Time,Name,engName,pctChg,in_flow,super_in_flow,big_in_flow,mid_in_flow,sml_in_flow,mktCap
2025-05-30 16:18:03,SO,Southern,0.19,-1.0,0.0,1.0,1.0,-3.0,98
2025-05-30 16:18:14,SBUX,Starbucks,-0.56,-6.0,0.0,-7.0,-1.0,2.0,95
2025-05-30 16:17:55,BAM,Brookfield,-0.13,-4.0,0.0,0.0,-0.0,-4.0,89
2025-05-30 16:18:02,TT,Trane,-0.31,-5.0,0.0,-2.0,-3.0,0.0,96
2025-05-30 16:18:19,BMY,Bristol-Myers,0.29,0.0,0.0,-1.0,-2.0,3.0,98
2025-05-30 16:18:20,INTC,Intel,-3.21,47.0,0.0,-16.0,44.0,19.0,85
2025-05-30 16:18:13,HCA,Hca,0.33,-1.0,0.0,-12.0,7.0,4.0,91
2025-05-30 16:18:24,NKE,Nike,-1.53,-8.0,0.0,-1.0,-4.0,-3.0,89
2025-05-30 16:18:06,WM,Waste,0.6,7.0,0.0,4.0,1.0,2.0,96
2025-05-30 16:18:23,FI,Fiserv,0.63,-14.0,0.0,-6.0,1.0,-9.0,89
2025-05-30 16:18:09,CEG,CONSTELLATION,-0.38,3.0,0.0,3.0,-0.0,0.0,95
2025-05-30 16:16:30,ELV,Elevance,1.76,9.0,0.0,-1.0,2.0,8.0,87
2025-05-30 16:17:56,SHW,Sherwin-Williams,-0.16,-1.0,0.0,2.0,-1.0,-2.0,89
2025-05-30 16:16:06,MCK,McKesson,0.8,-2.0,0.0,0.0,-2.0,0.0,90
2025-05-30 16:18:16,DUK,Duke,0.4,-4.0,0.0,-1.0,-2.0,-1.0,90
2025-05-30 16:17:42,CTAS,Cintas,0.83,18.0,0.0,0.0,11.0,7.0,92
2025-05-30 16:18:28,IBKR,Interactive,-0.63,-9.0,0.0,-1.0,-4.0,-4.0,88
2025-05-30 16:17:05,MCO,Moody'S,-0.43,-1.0,0.0,-2.0,1.0,0.0,86
2025-05-30 16:18:18,CDNS,Cadence,-0.46,-3.0,0.0,-3.0,-0.0,-0.0,77
2025-05-30 16:18:02,AJG,Arthur,0.57,2.0,0.0,1.0,2.0,-1.0,88
2025-05-30 16:18:02,PH,Parker-Hannifin,-0.69,-1.0,0.0,1.0,-2.0,0.0,85
2025-05-30 16:18:33,ABNB,"Airbnb,",-0.3,-10.0,0.0,8.0,-2.0,-16.0,79
2025-05-30 16:18:29,TRI,Thomson,0.26,2.0,0.0,2.0,-0.0,0.0,89
2025-05-30 16:18:47,UPS,United,-1.04,4.0,0.0,0.0,2.0,2.0,82
2025-05-30 16:17:14,CI,Cigna,1.25,-1.0,0.0,-1.0,-1.0,1.0,84
2025-05-30 16:18:33,DASH,Doordash,0.18,-8.0,0.0,1.0,-7.0,-2.0,87
2025-05-30 16:18:44,MDLZ,Mondelez,-0.16,6.0,0.0,1.0,3.0,2.0,87
2025-05-30 16:18:02,MMM,3M,-0.69,2.0,0.0,0.0,1.0,1.0,80
2025-05-30 16:18:49,APO,Apollo,-1.54,-5.0,0.0,-3.0,0.0,-2.0,74
2025-05-30 16:18:55,FTNT,Fortinet,-0.64,-9.0,0.0,-2.0,-2.0,-5.0,78
2025-05-30 16:16:23,TDG,Transdigm,-0.02,3.0,0.0,2.0,1.0,0.0,82
2025-05-30 16:19:01,DELL,Dell,-2.53,-63.0,0.0,-13.0,-36.0,-14.0,76
2025-05-30 16:18:19,SNPS,Synopsys,0.31,-16.0,0.0,-9.0,-7.0,0.0,71
2025-05-30 16:19:04,CVS,Cvs,1.42,2.0,0.0,3.0,-1.0,0.0,81
2025-05-30 16:17:51,ORLY,Oreilly,0.9,-9.0,0.0,-6.0,-3.0,0.0,78
2025-05-30 16:18:48,AON,Aon,0.86,21.0,0.0,9.0,4.0,8.0,80
2025-05-30 16:18:53,RSG,Republic,0.73,11.0,0.0,3.0,3.0,5.0,80
2025-05-30 16:18:42,CP,Canadian,0.5,3.0,0.0,0.0,1.0,2.0,76
2025-05-30 16:19:09,COF,Capital,-1.64,-15.0,0.0,-3.0,0.0,-12.0,72
2025-05-30 16:18:07,GD,General,0.19,0.0,0.0,0.0,-2.0,2.0,74
2025-05-30 16:17:42,BMO,Bank,0.44,0.0,0.0,0.0,0.0,0.0,78
2025-05-30 16:19:06,MAR,Marriott,0.1,4.0,0.0,1.0,2.0,1.0,72
2025-05-30 16:19:18,CL,Colgate,0.5,5.0,0.0,5.0,-1.0,1.0,75
2025-05-30 16:19:17,ITW,Illinois,-0.44,-2.0,0.0,0.0,0.0,-2.0,72
2025-05-30 16:19:17,ECL,Ecolab,-0.24,18.0,0.0,9.0,4.0,5.0,75
2025-05-30 16:19:20,WDAY,Workday,1.6,7.0,0.0,1.0,6.0,-0.0,66
2025-05-30 16:18:43,SCCO,Southern,-2.16,0.0,0.0,0.0,0.0,0.0,73
2025-05-30 16:19:07,ZTS,Zoetis,1.15,20.0,0.0,-0.0,4.0,16.0,75
2025-05-30 16:19:20,WMB,Williams,-0.51,-4.0,0.0,-2.0,-0.0,-2.0,73
2025-05-30 16:19:09,PNC,PNC,-0.34,0.0,0.0,-0.0,-1.0,1.0,69
2025-05-30 16:18:55,MSI,Motorola,-1.61,8.0,0.0,-0.0,8.0,0.0,69
2025-05-30 16:19:24,CMG,Chipotle,-0.3,3.0,0.0,-0.0,2.0,1.0,67
2025-05-30 16:19:18,EPD,Enterprise,-1.28,5.0,0.0,1.0,1.0,3.0,67
2025-05-30 16:19:32,PYPL,Paypal,-0.85,-7.0,0.0,-3.0,-2.0,-2.0,68
2025-05-30 16:19:36,USB,Us,-0.43,3.0,0.0,1.0,1.0,1.0,68
2025-05-30 16:19:35,RCL,Royal,0.9,13.0,0.0,2.0,8.0,3.0,70
2025-05-30 16:18:00,NOC,Northrop,0.13,1.0,0.0,-0.0,1.0,0.0,69
2025-05-30 16:19:34,COIN,Coinbase,-0.61,21.0,0.0,-3.0,16.0,8.0,63
2025-05-30 16:19:41,EMR,Emerson,-0.78,7.0,0.0,2.0,2.0,3.0,67
2025-05-30 16:18:17,CNI,Canadian,0.47,0.0,0.0,0.0,-0.0,-0.0,66
2025-05-30 16:19:31,CRH,Crh,-2.29,-14.0,0.0,-2.0,-1.0,-11.0,61
2025-05-30 16:19:37,HWM,Howmet,-0.52,-26.0,0.0,-17.0,-2.0,-7.0,68
2025-05-30 16:19:10,CARR,Carrier,-0.55,1.0,0.0,3.0,0.0,-2.0,61
2025-05-30 16:19:16,CNQ,Canadian,-1.62,1.0,0.0,0.0,1.0,0.0,63
2025-05-30 16:19:48,JCI,Johnson,-0.97,-3.0,0.0,-1.0,-0.0,-2.0,67
2025-05-30 16:19:35,BK,Bank,-0.48,1.0,0.0,1.0,1.0,-1.0,63
2025-05-30 16:19:33,CVNA,Carvana,1.37,15.0,0.0,1.0,5.0,9.0,69
2025-05-30 16:19:51,REGN,Regeneron,-18.65,-14.0,0.0,-3.0,-11.0,0.0,53
2025-05-30 16:19:52,BNS,Bank,0.69,1.0,0.0,1.0,-0.0,-0.0,67
2025-05-30 16:19:40,ADSK,Autodesk,-0.1,5.0,0.0,-3.0,6.0,2.0,63
2025-05-30 15:20:50,AZO,Autozone,1.26,20.0,0.0,20.0,0.0,0.0,62
2025-05-30 16:19:59,EOG,Eog,-1.45,-3.0,0.0,4.0,1.0,-8.0,59
2025-05-30 16:19:57,NU,Nu,-1.08,27.0,0.0,-0.0,17.0,10.0,57
2025-05-30 16:19:23,ROP,Roper,0.45,-4.0,0.0,2.0,-6.0,0.0,61
2025-05-30 16:19:51,KMI,Kinder,0.21,-5.0,0.0,-8.0,2.0,1.0,62
2025-05-30 16:20:03,CM,CIBC,-0.03,-1.0,0.0,0.0,-0.0,-1.0,64
2025-05-30 16:20:00,APD,Air,1.39,12.0,0.0,-0.0,4.0,8.0,62
2025-05-30 16:20:09,TRV,Travelers,0.21,-11.0,0.0,-5.0,-3.0,-3.0,62
2025-05-30 16:20:09,CPRT,Copart,-0.45,9.0,0.0,15.0,-3.0,-3.0,49
2025-05-30 16:20:03,ET,Energy,-1.47,3.0,0.0,-1.0,2.0,2.0,60
2025-05-30 16:19:56,MNST,Monster,-0.35,-3.0,0.0,-1.0,-1.0,-1.0,62
2025-05-30 16:20:13,SNOW,Snowflake,0.56,11.0,0.0,1.0,4.0,6.0,68
2025-05-30 16:20:05,HLT,Hilton,0.01,-8.0,0.0,-5.0,0.0,-3.0,59
2025-05-30 16:20:16,CSX,Csx,0.96,20.0,0.0,7.0,9.0,4.0,59
2025-05-30 16:19:20,TEAM,Atlassian,0.5,-19.0,0.0,-0.0,-11.0,-8.0,54
2025-05-30 16:19:22,AFL,Aflac,0.48,2.0,0.0,-0.0,-1.0,3.0,56
2025-05-30 16:18:09,AXON,Axon,0.69,-10.0,0.0,-10.0,0.0,0.0,57
2025-05-30 16:15:04,COR,Cencora,0.78,-2.0,0.0,0.0,-1.0,-1.0,57
2025-05-30 16:20:01,PAYX,Paychex,0.36,5.0,0.0,2.0,1.0,2.0,57
2025-05-30 16:20:15,NEM,Newmont,-0.76,-23.0,0.0,-11.0,-5.0,-7.0,58
2025-05-30 16:20:26,NSC,Norfolk,0.46,18.0,0.0,-0.0,9.0,9.0,56
2025-05-30 16:20:00,ALL,Allstate,0.59,0.0,0.0,0.0,-0.0,0.0,55
2025-05-30 16:18:48,MFC,Manulife,0.25,0.0,0.0,0.0,-0.0,-0.0,54
2025-05-30 16:20:32,RBLX,Roblox,1.24,1.0,0.0,1.0,-2.0,2.0,58
2025-05-30 16:20:34,MRVL,Marvell,-6.21,-41.0,0.0,-11.0,-30.0,0.0,52
2025-05-30 16:20:36,AEP,Americn,0.08,-4.0,0.0,-0.0,-3.0,-1.0,55
2025-05-30 16:20:38,FDX,Fedex,-1.41,-10.0,0.0,-2.0,-3.0,-5.0,52
2025-05-30 16:20:37,FCX,Freeport-Mcmoran,-1.95,-6.0,0.0,1.0,1.0,-8.0,55
2025-05-30 16:20:40,HOOD,Robinhood,1.02,28.0,0.0,-2.0,17.0,13.0,57
2025-05-30 16:20:39,NET,Cloudflare,-0.09,-4.0,0.0,-1.0,-2.0,-1.0,57
2025-05-30 16:20:15,MET,MetLife,-0.48,1.0,0.0,0.0,0.0,1.0,53
2025-05-30 16:20:38,DB,Deutsche,-0.4,-4.0,0.0,0.0,-3.0,-1.0,54
2025-05-30 16:20:48,TFC,Truist,-0.4,3.0,0.0,1.0,1.0,1.0,52
2025-05-30 16:20:46,AEM,Agnico,-0.55,4.0,0.0,1.0,2.0,1.0,59
2025-05-30 16:20:42,NXPI,Nxp,-2.44,-7.0,0.0,-1.0,-6.0,0.0,48
2025-05-30 16:16:09,FICO,Fair,2.54,35.0,0.0,35.0,0.0,0.0,42
2025-05-30 16:20:38,OKE,Oneok,-0.89,-2.0,0.0,-0.0,-1.0,-1.0,50
2025-05-30 16:20:54,MPLX,Mplx,0.61,1.0,0.0,0.0,-0.0,1.0,52
2025-05-30 16:20:50,VST,Vistra,-0.51,-11.0,0.0,-2.0,-5.0,-4.0,54
2025-05-30 16:16:58,GWW,WW,0.2,0.0,0.0,0.0,0.0,0.0,52
2025-05-30 16:20:48,LNG,Cheniere,1.54,6.0,0.0,-5.0,1.0,10.0,52
2025-05-30 16:20:37,TRP,Tc,0.6,1.0,0.0,0.0,-0.0,1.0,52
2025-05-30 16:21:01,PSX,Phillips,-0.7,-1.0,0.0,-0.0,-1.0,-0.0,46
2025-05-30 16:17:03,PWR,Quanta,0.17,-3.0,0.0,-1.0,-2.0,-0.0,50
