Time,Name,engName,pctChg,in_flow,super_in_flow,big_in_flow,mid_in_flow,sml_in_flow,mktCap
2025-05-28 15:39:22,SPGI,S&P,-0.54,-3.0,0.0,-1.0,-2.0,0.0,157
2025-05-28 15:39:30,BSX,Boston,-1.25,-5.0,0.0,4.0,-5.0,-4.0,155
2025-05-28 15:39:38,TMO,Thermo,-0.34,14.0,0.0,8.0,6.0,0.0,152
2025-05-28 15:39:39,BA,Boeing,-0.02,9.0,0.0,-2.0,6.0,5.0,152
2025-05-28 15:39:49,NEE,Nextera,-0.78,6.0,0.0,0.0,3.0,3.0,139
2025-05-28 15:39:26,BLK,Blackrock,-0.76,-7.0,0.0,-3.0,-4.0,0.0,151
2025-05-28 15:39:21,SYK,Stryker,-0.67,0.0,0.0,1.0,-1.0,0.0,146
2025-05-28 15:39:25,TJX,Tjx,-0.87,-12.0,0.0,-12.0,-1.0,1.0,142
2025-05-28 15:39:55,AMGN,Amgen,0.23,12.0,0.0,11.0,-1.0,2.0,151
2025-05-28 15:39:57,DE,Deere,-0.45,-6.0,0.0,-1.0,-5.0,0.0,138
2025-05-28 15:39:50,SHOP,Shopify,-0.12,8.0,0.0,6.0,-3.0,5.0,138
2025-05-28 15:39:43,HON,Honeywell,-0.41,-7.0,0.0,4.0,-7.0,-4.0,145
2025-05-28 15:40:01,C,Citigroup,-0.53,-4.0,0.0,-2.0,-3.0,1.0,140
2025-05-28 15:39:55,DHR,Danaher,0.23,19.0,0.0,2.0,6.0,11.0,136
2025-05-28 15:39:54,UNP,Union,-0.49,-3.0,0.0,-2.0,1.0,-2.0,133
2025-05-28 15:39:31,AMAT,Applied,0.34,2.0,0.0,-5.0,7.0,0.0,130
2025-05-28 15:40:05,CMCSA,Comcast,-0.57,7.0,0.0,13.0,-2.0,-4.0,130
2025-05-28 15:39:55,SPOT,Spotify,1.23,-9.0,0.0,2.0,-11.0,0.0,135
2025-05-28 15:40:11,LOW,Lowes,-0.15,7.0,0.0,-0.0,2.0,5.0,126
2025-05-28 15:37:53,MELI,Mercadolibre,0.72,-3.0,0.0,-1.0,-2.0,0.0,130
2025-05-28 15:40:13,PFE,Pfizer,-0.93,-13.0,0.0,-1.0,-9.0,-3.0,133
2025-05-28 15:39:45,ADP,Automatic,-0.33,-8.0,0.0,-1.0,-4.0,-3.0,132
2025-05-28 15:40:04,ETN,Eaton,-0.27,-9.0,0.0,-4.0,-5.0,-0.0,128
2025-05-28 15:40:16,PANW,Palo,0.89,-16.0,0.0,-5.0,-10.0,-1.0,126
2025-05-28 15:40:20,GILD,Gilead,-0.64,-10.0,0.0,0.0,-4.0,-6.0,135
2025-05-28 15:40:22,APP,Applovin,0.51,43.0,0.0,1.0,42.0,0.0,130
2025-05-28 15:40:13,ANET,Arista,0.18,-6.0,0.0,-0.0,-3.0,-3.0,116
2025-05-28 15:39:35,CHTR,Chartr,-0.58,0.0,0.0,-0.0,-0.0,0.0,56
2025-05-28 15:40:15,CB,Chubb,-0.51,15.0,0.0,8.0,0.0,7.0,116
2025-05-28 15:39:58,RACE,Ferrari,-1.25,-1.0,0.0,-0.0,-1.0,0.0,85
2025-05-28 15:40:12,GEV,GE,1.49,28.0,0.0,6.0,22.0,0.0,131
2025-05-28 15:40:27,COP,ConocoPhillips,-0.55,4.0,0.0,4.0,1.0,-1.0,107
2025-05-28 15:40:31,MMC,Marsh,-0.79,-7.0,0.0,-4.0,-1.0,-2.0,113
2025-05-28 15:40:36,TD,Toronto,0.18,0.0,0.0,0.0,0.0,-0.0,120
2025-05-28 15:40:05,VRTX,Vertex,0.4,-10.0,0.0,-8.0,-2.0,0.0,115
2025-05-28 15:40:40,ADI,Analog,0.26,-5.0,0.0,-1.0,-5.0,1.0,108
2025-05-28 15:40:32,KKR,Kkr,-0.18,1.0,0.0,-4.0,3.0,2.0,108
2025-05-28 15:40:41,MDT,Medtronic,0.75,8.0,0.0,-0.0,1.0,7.0,105
2025-05-28 15:40:45,LMT,Lockheed,-0.74,-7.0,0.0,3.0,-10.0,0.0,111
