Time,Name,engName,pctChg,in_flow,super_in_flow,big_in_flow,mid_in_flow,sml_in_flow,mktCap
2025-05-28 14:56:00,2506.0,XUNFEIHEALTH,0.86,2.12,-0.11,1.96,0.37,-0.1,14.0
2025-05-28 14:53:00,9969.0,INNOCARE,0.58,2.1,0.75,-0.51,-1.37,3.22,18.0
2025-05-28 14:52:00,3360.0,FE HORIZON,-0.65,2.09,0.0,0.38,1.24,0.47,27.0
2025-05-28 14:50:00,2380.0,CHINA POWER,-0.31,2.05,4.51,-0.51,-2.17,0.21,39.0
2025-05-28 14:52:00,3933.0,UNITED LAB,-1.72,2.03,-0.86,5.58,-2.92,0.22,25.0
2025-05-28 14:55:00,1164.0,CGN MINING,2.86,2.03,-19.79,-17.53,-1.17,40.52,14.0
2025-05-28 14:50:00,1585.0,YADEA,-3.04,1.94,-1.06,8.89,5.65,-11.54,38.0
2025-05-28 14:52:00,6655.0,HUAXIN CEMENT,-0.34,1.94,0.69,0.99,0.16,0.09,19.0
2025-05-28 14:55:00,1277.0,KINETIC DEV,0.0,1.93,0.73,-0.46,1.58,0.08,10.0
2025-05-28 14:56:00,9858.0,YOURAN DAIRY,0.0,1.91,0.0,1.16,1.22,-0.47,10.0
2025-05-28 14:56:00,440.0,DAH SING,0.87,1.88,0.99,0.56,-0.7,1.03,9.0
2025-05-28 14:48:00,1179.0,HWORLD-S,1.6,1.81,-1.41,1.01,0.41,1.81,87.0
2025-05-28 14:49:00,2883.0,CHINA OILFIELD,0.96,1.8,0.0,0.77,-1.61,2.64,30.0
2025-05-28 14:54:00,2689.0,ND PAPER,-0.66,1.79,0.0,0.52,2.13,-0.86,14.0
2025-05-28 14:51:00,3323.0,CNBM,0.29,1.71,0.0,-1.8,2.26,1.25,26.0
2025-05-28 14:52:00,142.0,FIRST PACIFIC,-0.18,1.63,0.0,0.0,0.92,0.72,23.0
2025-05-28 14:54:00,1405.0,DPC DASH,-1.15,1.59,-0.98,-1.8,1.58,2.79,12.0
2025-05-28 14:52:00,323.0,MAANSHAN IRON,0.57,1.56,0.0,0.93,0.48,0.16,14.0
2025-05-28 14:50:00,392.0,BEIJING ENT,0.15,1.46,0.0,0.0,-0.11,1.57,42.0
2025-05-28 14:55:00,3877.0,CSSC SHIPPING,1.09,1.4,0.0,-0.4,1.05,0.76,12.0
2025-05-28 14:51:00,564.0,ZMJ,0.4,1.39,1.59,0.5,-0.86,0.16,27.0
2025-05-28 14:51:00,956.0,CHINA SUNTIEN,-0.24,1.32,0.0,0.23,0.33,0.75,18.0
2025-05-28 14:55:00,9993.0,RADIANCE HLDGS,-2.27,1.24,1.63,0.06,-0.27,-0.19,10.0
2025-05-28 14:55:00,1330.0,DYNAGREEN ENV,1.35,1.21,0.4,0.58,-0.13,0.37,6.0
2025-05-28 14:49:00,2238.0,GAC GROUP,-0.36,1.19,1.43,-0.93,1.53,-0.84,28.0
2025-05-28 14:56:00,2314.0,LEE & MAN PAPER,0.0,1.18,0.0,0.32,0.43,0.43,9.0
2025-05-28 14:51:00,3866.0,BQD,-1.77,1.18,1.27,-0.37,0.15,0.12,23.0
2025-05-28 14:55:00,1921.0,DALIPAL HLDG,-0.56,1.16,-0.26,-0.13,0.11,1.43,11.0
2025-05-28 14:53:00,811.0,XINHUA WINSHARE,0.73,1.15,0.35,-0.16,0.7,0.27,14.0
2025-05-28 14:54:00,2128.0,CHINA LESSO,0.0,1.12,0.0,0.0,0.08,1.04,12.0
2025-05-28 14:55:00,3633.0,ZHONGYU ENERGY,0.48,1.1,0.51,0.43,-0.07,0.23,12.0
2025-05-28 14:52:00,347.0,ANGANG STEEL,-0.62,1.07,0.0,0.19,0.47,0.41,15.0
2025-05-28 14:54:00,636.0,KLN,2.38,1.06,0.7,0.26,-0.08,0.19,14.0
2025-05-28 14:51:00,2145.0,CHICMAX,1.24,1.05,-3.75,-0.07,-1.88,6.76,26.0
2025-05-28 14:48:00,168.0,TSINGTAO BREW,1.18,1.01,0.23,10.11,12.01,-21.34,76.0
2025-05-28 14:51:00,2460.0,CR BEVERAGE,0.61,0.99,0.0,1.31,1.49,-1.81,32.0
2025-05-28 14:52:00,1066.0,WEIGAO GROUP,0.35,0.86,0.0,-0.64,0.21,1.28,26.0
2025-05-28 14:50:00,3698.0,HUISHANG BANK,-0.32,0.82,1.26,0.15,-0.2,-0.39,43.0
2025-05-28 14:51:00,656.0,FOSUN INTL,1.67,0.77,1.17,-1.13,-0.61,1.34,35.0
2025-05-28 14:55:00,2666.0,UNI MEDICAL,0.0,0.75,0.0,0.37,-0.58,0.96,10.0
2025-05-28 14:50:00,8.0,PCCW,-0.58,0.74,0.0,-0.34,1.86,-0.78,40.0
2025-05-28 14:49:00,991.0,DATANG POWER,-0.52,0.73,0.0,0.41,-0.24,0.56,35.0
2025-05-28 14:56:00,553.0,NANJING PANDA,-0.55,0.67,0.22,0.14,0.47,-0.16,3.0
2025-05-28 14:55:00,999.0,XIAOCAIYUAN,-1.07,0.64,0.96,-0.07,-0.04,-0.21,10.0
2025-05-28 14:51:00,696.0,TRAVELSKY TECH,0.53,0.62,0.79,-1.04,-1.12,2.0,33.0
2025-05-28 14:50:00,874.0,BAIYUNSHAN PH,-0.12,0.62,0.0,-0.86,0.59,0.9,28.0
2025-05-28 14:53:00,1798.0,DATANG RENEW,0.44,0.59,0.0,-0.45,0.23,0.8,17.0
2025-05-28 14:53:00,69.0,SHANGRI-LA ASIA,0.45,0.56,0.0,0.27,0.12,0.18,16.0
2025-05-28 14:53:00,1199.0,COSCO SHIP PORT,0.65,0.53,-0.93,-1.55,1.36,1.65,18.0
2025-05-28 14:54:00,2245.0,LYGEND RESOURCE,-0.21,0.53,0.5,0.1,-0.0,-0.07,14.0
2025-05-28 14:55:00,2473.0,XXF,0.16,0.53,0.0,0.0,0.0,0.53,9.0
2025-05-28 14:52:00,338.0,SHANGHAI PECHEM,-0.81,0.51,0.0,0.0,0.15,0.36,13.0
2025-05-28 14:55:00,290.0,GOFINTECH QUANT,0.0,0.47,0.0,0.73,-0.05,-0.21,11.0
2025-05-28 14:51:00,2039.0,CIMC,0.92,0.45,0.36,-0.12,0.12,0.09,30.0
2025-05-28 14:55:00,2598.0,LIANLIAN,2.28,0.41,0.36,0.26,0.19,-0.4,8.0
2025-05-28 14:54:00,2869.0,GREENTOWN SER,1.21,0.39,0.0,0.15,0.01,0.23,13.0
2025-05-28 14:52:00,1415.0,COWELL,0.0,0.38,-0.07,-2.45,0.69,2.21,19.0
2025-05-28 14:54:00,3677.0,ZENERGY,0.0,0.33,0.0,0.15,-0.06,0.24,23.0
2025-05-28 14:51:00,6865.0,FLAT GLASS,0.0,0.33,0.0,0.24,-0.17,0.26,19.0
2025-05-28 14:55:00,1811.0,CGN NEW ENERGY,0.0,0.32,0.0,-0.41,1.59,-0.86,10.0
2025-05-28 14:48:00,1972.0,SWIREPROPERTIES,0.35,0.29,-0.88,-0.4,1.01,0.56,98.0
2025-05-28 14:49:00,2076.0,BOSS ZHIPIN-W,2.84,0.28,0.0,0.0,0.13,0.14,63.0
2025-05-28 14:49:00,1618.0,MCC,0.0,0.28,0.0,0.0,0.38,-0.1,31.0
2025-05-28 14:53:00,880.0,SJM HOLDINGS,1.75,0.19,0.82,0.33,-0.6,-0.37,16.0
2025-05-28 14:50:00,576.0,ZHEJIANGEXPRESS,0.47,0.12,2.83,0.2,0.86,-3.78,38.0
2025-05-28 14:56:00,2299.0,BILLION IND,1.17,0.07,0.05,0.0,0.0,0.02,9.0
2025-05-28 14:55:00,1313.0,CR BLDG MAT TEC,0.61,0.05,0.0,0.52,-0.68,0.21,12.0
2025-05-28 14:53:00,9677.0,WEIHAI BANK,-1.67,0.0,0.0,0.0,0.0,0.0,18.0
2025-05-28 14:52:00,53.0,GUOCO GROUP,0.23,0.0,0.0,0.26,0.0,-0.26,21.0
2025-05-28 14:50:00,384.0,CHINA GAS HOLD,1.54,0.0,0.0,-0.21,-0.29,0.5,40.0
2025-05-28 14:53:00,3369.0,QHD PORT,-1.83,-0.01,0.0,0.0,0.1,-0.11,12.0
2025-05-28 14:56:00,1675.0,ASIAINFO TECH,-0.43,-0.03,1.6,-0.52,-0.64,-0.47,9.0
2025-05-28 14:51:00,1385.0,SHANGHAI FUDAN,-1.82,-0.03,-0.71,-0.2,0.54,0.34,22.0
2025-05-28 14:49:00,358.0,JIANGXI COPPER,-0.14,-0.05,-3.94,-1.24,-1.78,6.91,49.0
2025-05-28 14:50:00,3660.0,QFIN-S,-0.72,-0.07,0.0,0.0,-0.03,-0.03,47.0
2025-05-28 14:53:00,2610.0,NANSHAN AL INTL,-1.31,-0.1,0.0,0.42,-0.67,0.15,16.0
2025-05-28 14:54:00,1528.0,RS MACALLINE,-0.74,-0.13,0.0,0.0,0.08,-0.21,6.0
2025-05-28 14:56:00,45.0,HK&S HOTELS,-0.55,-0.14,0.0,0.0,-0.08,-0.06,9.0
2025-05-28 14:54:00,1578.0,BANK OF TIANJIN,-0.49,-0.14,-0.19,0.0,0.0,0.05,12.0
2025-05-28 14:54:00,2391.0,TUYA-W,5.75,-0.15,0.0,0.03,-0.19,0.01,13.0
2025-05-28 14:53:00,1999.0,MAN WAH HLDGS,0.72,-0.17,0.6,-0.69,0.07,-0.15,16.0
2025-05-28 14:50:00,486.0,RUSAL,0.25,-0.17,0.0,0.0,-0.05,-0.11,60.0
2025-05-28 14:55:00,17.0,NEW WORLD DEV,-0.66,-0.18,-0.95,-0.6,1.29,0.09,11.0
2025-05-28 14:51:00,995.0,ANHUIEXPRESSWAY,1.37,-0.19,0.45,-0.62,-0.17,0.14,20.0
2025-05-28 14:51:00,3320.0,CHINARES PHARMA,0.52,-0.2,-0.87,-0.63,1.02,0.28,32.0
2025-05-28 14:54:00,639.0,SHOUGANG RES,-0.76,-0.2,0.0,0.35,0.11,-0.65,13.0
2025-05-28 14:56:00,1883.0,CITIC TELECOM,0.44,-0.21,0.0,-0.37,-0.83,0.99,8.0
2025-05-28 14:55:00,754.0,HOPSON DEV HOLD,0.0,-0.21,0.0,0.14,-0.03,-0.33,11.0
2025-05-28 14:52:00,9889.0,DRCB,-0.56,-0.23,0.0,0.0,-0.12,-0.11,25.0
2025-05-28 14:56:00,506.0,CHINA FOODS,-0.64,-0.23,0.0,0.0,-0.14,-0.09,9.0
2025-05-28 14:52:00,1258.0,CHINFMINING,-0.51,-0.23,1.86,0.19,0.19,-2.46,23.0
2025-05-28 14:53:00,9898.0,WB-SW,-0.68,-0.24,0.63,0.0,-0.59,-0.28,18.0
2025-05-28 14:53:00,3918.0,NAGACORP,0.0,-0.24,-0.69,-0.26,0.31,0.4,16.0
2025-05-28 14:49:00,4.0,WHARF HOLDINGS,0.0,-0.24,0.0,-1.18,-0.02,0.96,62.0
2025-05-28 14:48:00,87.0,SWIRE PACIFIC B,-0.38,-0.26,0.0,0.21,-0.42,-0.05,30.0
2025-05-28 14:53:00,152.0,SHENZHEN INT'L,-0.28,-0.28,-0.07,1.32,-1.39,-0.13,17.0
2025-05-28 14:55:00,1635.0,DZUG,-0.5,-0.3,0.0,0.04,-0.0,-0.33,6.0
2025-05-28 14:54:00,2356.0,DAHSING BANKING,1.6,-0.32,-2.14,0.58,0.25,0.98,12.0
2025-05-28 14:54:00,1083.0,TG SMART ENERGY,-0.56,-0.33,0.24,0.31,0.28,-1.17,12.0
2025-05-28 14:51:00,6680.0,JLMAG,-0.29,-0.35,-1.57,0.17,-0.47,1.52,19.0
2025-05-28 14:51:00,101.0,HANG LUNG PPT,0.0,-0.38,-1.3,0.85,0.97,-0.9,30.0
2025-05-28 14:52:00,968.0,XINYI SOLAR,-0.84,-0.42,4.69,-2.94,-5.21,3.04,21.0
2025-05-28 14:53:00,1333.0,BRETON,1.72,-0.49,0.0,-0.27,-0.21,-0.01,12.0
2025-05-28 14:55:00,2162.0,KEYMED BIO-B,-1.11,-0.49,3.47,0.54,-0.48,-4.02,11.0
2025-05-28 14:48:00,2727.0,SH ELECTRIC,-0.72,-0.5,-6.46,0.57,-0.87,6.26,43.0
2025-05-28 14:54:00,363.0,SHANGHAI IND H,0.48,-0.66,0.0,-0.56,0.09,-0.19,14.0
2025-05-28 14:55:00,1788.0,GUOTAI JUNAN I,0.92,-0.68,0.0,0.33,1.12,-2.13,10.0
2025-05-28 14:51:00,659.0,CTF SERVICES,-0.96,-0.72,0.0,-0.25,-0.16,-0.31,29.0
2025-05-28 14:52:00,666.0,REPT BATTERO,-0.36,-0.77,-0.01,-0.13,-0.22,-0.41,25.0
2025-05-28 14:49:00,3996.0,CH ENERGY ENG,-0.98,-0.8,-1.47,0.01,0.34,0.32,42.0
2025-05-28 14:52:00,148.0,KINGBOARD HLDG,-0.9,-0.86,0.0,-0.21,0.0,-0.65,24.0
2025-05-28 14:54:00,1836.0,STELLA HOLDINGS,-1.38,-0.87,0.0,-0.14,-0.48,-0.25,12.0
2025-05-28 14:55:00,856.0,VSTECS,-1.81,-0.89,0.19,0.45,-0.97,-0.55,9.0
2025-05-28 14:55:00,855.0,CHINA WATER,-1.5,-0.92,0.0,0.0,-0.51,-0.41,10.0
2025-05-28 14:55:00,2556.0,MARKETINGFORCE,1.14,-1.0,1.73,-1.1,-1.72,0.09,10.0
2025-05-28 14:54:00,2068.0,CHALIECO,0.0,-1.04,0.0,-0.87,-0.08,-0.08,6.0
2025-05-28 14:51:00,3931.0,CALB,-0.49,-1.05,-0.31,-0.24,0.09,-0.58,29.0
2025-05-28 14:53:00,1606.0,CDB LEASING,-0.82,-1.1,-0.84,-0.13,0.0,-0.14,15.0
2025-05-28 14:49:00,6178.0,EB SECURITIES,-0.14,-1.11,0.0,0.0,-0.35,-0.76,32.0
2025-05-28 14:53:00,1375.0,CC SECURITIES,-0.68,-1.18,0.0,-0.37,-0.69,-0.13,7.0
2025-05-28 14:52:00,579.0,JNCEC,-1.6,-1.26,0.0,-1.97,0.4,0.31,20.0
2025-05-28 14:56:00,3339.0,LONKING,0.49,-1.28,0.0,-0.4,-0.77,-0.12,9.0
2025-05-28 14:52:00,2386.0,SINOPEC SEG,-1.26,-1.31,0.0,-0.38,0.54,-1.46,24.0
2025-05-28 14:55:00,934.0,SINOPEC KANTONS,-0.23,-1.33,0.0,-0.7,-0.4,-0.22,11.0
2025-05-28 14:50:00,325.0,BLOKS,-4.02,-1.36,5.81,0.01,-2.8,-4.38,37.0
2025-05-28 14:51:00,6821.0,ASYMCHEM,0.0,-1.37,-1.52,1.23,-0.28,-0.81,25.0
2025-05-28 14:49:00,1456.0,GLMS SEC,-0.55,-1.37,0.0,-0.31,-0.21,-0.84,20.0
2025-05-28 14:53:00,9989.0,HEPALINK,-1.28,-1.38,-0.76,-0.3,-0.25,-0.07,7.0
2025-05-28 14:48:00,3958.0,DFZQ,-0.86,-1.38,-0.65,-0.48,-0.19,-0.06,39.0
2025-05-28 14:56:00,2192.0,MEDLIVE,-1.34,-1.41,0.55,-0.61,-0.85,-0.5,9.0
2025-05-28 14:56:00,2005.0,SSY GROUP,-1.33,-1.44,3.84,1.62,0.87,-7.76,9.0
2025-05-28 14:53:00,6049.0,POLY PPT SER,0.33,-1.47,-0.35,-0.01,-0.85,-0.27,17.0
2025-05-28 14:48:00,1113.0,CK ASSET,1.11,-1.47,3.11,-3.85,-11.0,10.26,111.0
2025-05-28 14:49:00,1072.0,DONGFANG ELEC,1.49,-1.52,-1.0,-0.94,-0.73,1.15,42.0
2025-05-28 14:48:00,2202.0,CHINA VANKE,0.0,-1.53,0.0,-1.15,0.62,-1.0,60.0
2025-05-28 14:50:00,3969.0,CHINA CRSC,-0.93,-1.54,0.0,-0.51,0.02,-1.04,34.0
2025-05-28 14:55:00,2431.0,MINIEYE,1.25,-1.59,0.0,-0.21,-1.0,-0.38,10.0
2025-05-28 14:51:00,3668.0,YANCOAL AUS,2.09,-1.59,1.04,1.94,1.02,-5.59,35.0
2025-05-28 14:55:00,9956.0,ANE,-4.61,-1.64,0.29,-2.35,0.22,0.2,10.0
2025-05-28 14:53:00,3396.0,LEGENDHOLDING,-1.11,-1.65,-0.74,0.15,-0.39,-0.67,19.0
2025-05-28 14:54:00,38.0,FIRST TRACTOR,0.78,-1.69,-1.58,0.39,-0.17,-0.34,7.0
2025-05-28 14:53:00,2669.0,CHINA OVS PPT,0.96,-1.69,-2.42,1.3,-0.68,0.11,17.0
2025-05-28 14:50:00,1735.0,CENTRAL NEW EGY,-0.76,-1.7,0.08,1.35,-0.4,-2.74,44.0
2025-05-28 14:56:00,1860.0,MOBVISTA,-1.9,-1.73,-0.91,3.37,-2.73,-1.47,10.0
2025-05-28 14:56:00,1478.0,Q TECH,-0.44,-2.01,0.0,-0.83,-0.84,-0.34,8.0
2025-05-28 14:51:00,881.0,ZHONGSHENG HLDG,-0.34,-2.01,0.0,-1.24,-2.11,1.34,28.0
2025-05-28 14:54:00,3899.0,CIMC ENRIC,0.49,-2.09,-1.09,0.28,-2.02,0.74,12.0
2025-05-28 14:49:00,1818.0,ZHAOJIN MINING,-1.99,-2.14,-0.13,1.43,-1.35,-2.1,70.0
2025-05-28 14:50:00,9696.0,TIANQI LITHIUM,-2.06,-2.17,-1.04,-1.34,-1.01,1.22,39.0
2025-05-28 14:48:00,6806.0,SWHY,-0.93,-2.33,-0.9,-0.47,-0.25,-0.71,53.0
2025-05-28 14:52:00,2570.0,REFIRE,-5.04,-2.36,-0.48,-0.46,-0.78,-0.64,20.0
2025-05-28 14:54:00,14.0,HYSAN DEV,-0.94,-2.37,-0.3,-1.37,-0.66,-0.04,13.0
2025-05-28 14:55:00,719.0,SHANDONG XINHUA,-0.17,-2.42,-0.79,-0.6,-0.59,-0.44,4.0
2025-05-28 14:49:00,2196.0,FOSUN PHARMA,-0.28,-2.43,0.0,0.52,-0.35,-2.6,38.0
2025-05-28 14:48:00,1209.0,CHINA RES MIXC,-0.8,-2.55,0.0,4.94,0.23,-7.72,85.0
2025-05-28 14:54:00,1952.0,EVEREST MED,-1.16,-2.56,5.47,-7.23,-2.2,1.4,14.0
2025-05-28 14:49:00,6198.0,QINGDAO PORT,-1.24,-2.64,0.64,-1.25,-0.41,-1.61,41.0
2025-05-28 14:50:00,966.0,CHINA TAIPING,-0.33,-2.66,-6.46,3.82,-6.91,6.88,43.0
2025-05-28 14:54:00,2171.0,CARSGEN-B,-4.31,-2.68,0.27,-4.5,-0.54,2.08,11.0
2025-05-28 14:51:00,1513.0,LIVZON PHARMA,-2.77,-2.88,0.01,-1.97,-1.15,0.22,25.0
2025-05-28 14:53:00,2252.0,MEDBOT-B,-2.09,-3.02,4.14,-1.06,-3.08,-3.02,15.0
2025-05-28 14:56:00,1729.0,TIME INTERCON,-0.59,-3.38,0.14,-1.37,-1.59,-0.57,10.0
